,name,country,action_description,language,action_start_year,action_end_year,action_cost,action_website,action_co2_reduction
471,Hamont-Achel,Belgium,"""Met Belgerinkel naar de Winkel"" is een jaarlijkse sensibilisatiecampagne in de maand mei die het fietsen van en naar de buurtwinkel wil promoten, i.s.m. met de Vlaamse gemeenten. ""Met Belgerinkel naar de winkel"" is een campagne met veel facetten en grote (UNIZO, CM, Gezinsbond, Fietsersbond,...). Het project promoot de lokale handel, bevordert de gezondheid door een portie dagelijkse beweging en draagt bij tot een betere leef- en woonomgeving. Kort samengevat is de formule als volgt: fietsende klanten krijgen telkens zij met de fiets winkelen bij een deelnemende handelaar een kans om mee te dingen naar mooie prijzen in Vlaamse en lokale prijzenpot. Tot 2013 verzamelden zij deze kansen met een spaarkaart, sinds 2014 kan iedere rit afzonderlijk gevalideerd worden via een eigen systeem van Belgerinkelloten met unieke codes. ",nl,2012,2020,22000, http://www.belgerinkel.be ,
472,Hanau,Germany,"A new high energy-efficient gymasium has been built in 2011. 10 qm solar heat had been installed and photovoltaic Panels (50,4 kWp). The School is heated by a biomass heating Station (60 kW), built 2013. The heating Station has been built by the municipal energy supplier SWH by contract.",en,2009,2020,3400000, http://blfp.de/index.php/sporthalle-pestalozzischule-hanau ,1200
473,Hasselt,Belgium,"De provincie Limburg steunt het Vlaamse initiatief 'Energiescans' dat via Infrax wordt georganiseerd. een professionele adviseur van Stebo komt bij de burgers aan huis en licht de woning door. Hij gaat op zoek naar nutteloos energieverbruik door het gebouw, de thermostaat, de verwarmingsinstallatie, het waterverbruik en de verlichting te bekijken. Hierna kan de 'energiescanner' meteen enkele maatregelen treffen (vb. tochtstrips of spaardouchekop). Tenslotte krijgt de burger advies over mogelijk meer ingrijpende maatregelen. aansluitend kan men begeleiding krijgen bij de uitvoering van deze volgende stappen (o.m. in het kader van een DUWOLIM-lening). een gezin kan zo gemakkelijk 30% besparen op energie en ook veel geld uitsparen.",nl,2007,2020,, www.stebo.be/energie ,
474,Hasselt,Belgium,On the city’s nature domain Kiewit 3 separate conventional heating installations are replaced by one central heating installation on biomass (wood pellets). The different boiler rooms are connected through an underground heating network.,en,2012,2014,330000,,60
475,Hasselt,Belgium,"Elke Limburgse particuliere eigenaar kan tot 10.000 € ontlenen voor verschillende energiebesparende maatregelen (het plaatsen van hoogrendementsglas en bijhorende raamprofielen, het vervangen van verwarmingsinstallaties door een energiezuinige verwarmingsketel, of voor isolatie van een dak, kelder en muren. Ook de installatie van een warmtepomp of zonneboiler is mogelijk). De lening moet worden terugbetaald over 5 jaar, aan een interest van 2%. Voor financieel kwetsbare gezinnen bedraagt de intrest 0%. Duwolim is de organisatie waar je in Limburg voor deze Vlaamse energielening terecht kan. Je krijgt niet alleen een goedkope lening, maar ook een deskundig advies. Duwolim verstrekte al bijna 2000 leningen.",nl,2010,2020,, www.duwolim.be ,
476,Hechtel-Eksel,Belgium,"“Met Belgerinkel naar de Winkel” is een jaarlijkse sensibilisatiecampagne in de maand mei die het fietsen van en naar de buurtwinkel wil promoten, i.s.m met de Vlaamse gemeenten. “Met Belgerinkel naar de winkel” is een campagne met veel facetten en grote partners (UNIZO, CM, Gezinsbond, Fietsersbond,...). Het project promoot de lokale handel, bevordert de gezondheid door een portie dagelijkse beweging en draagt bij tot een betere leef- en woonomgeving. Kort samengevat is de formule als volgt: fietsende klanten krijgen telkens zij met de fiets winkelen bij een deelnemende handelaar een kans om mee te dingen naar mooie prijzen in Vlaamse en lokale prijzenpot. Tot 2013 verzamelden zij deze kansen met een spaarkaart, sinds 2014 kan iedere rit afzonderlijk gevalideerd worden via een eigen systeem van Belgerinkelloten met unieke codes.",nl,2013,2020,1500, http://www.belgerinkel.be/ ,
477,Hechtel-Eksel,Belgium,"De gemeente geeft premies voor isolatie van daken, zoldervloer, muur, vloer en kelder. Deze premies worden reeds gegeven sinds 2011 en lopen nog steeds. Deze premies zijn cumulatief met de premies van Infrax en andere subsidies zolang ze het factuurbedrag niet overschrijden.",nl,2012,2020,21150, http://www.hechtel-eksel.be/nl/330/product_catalog/54/isolatie.html ,
478,Hechtel-Eksel,Belgium,"De provincie Limburg steunt het Vlaamse initiatief ‘Energiescans’, dat via Infrax wordt georganiseerd. Een professionele adviseur van Stebo komt bij burgers aan huis en licht de woning door. Hij gaat op zoek naar nutteloos energieverbruik, door het gebouw, de thermostaat, de verwarmingsinstallatie het waterverbruik en de verlichting te bekijken. Hierna kan de ‘energiescanner’ meteen enkele maatregelen treffen (vb. tochtstrips of spaardouchekop). Tenslotte krijgt de burger advies over mogelijke meer ingrijpende maatregelen. Aansluitend kan men begeleiding krijgen bij de uitvoering van deze volgende stappen (o.m.  in het kader van een Duwolim-lening). 
Een gezin kan zo makkelijk 30% besparen op energie én dus ook héél wat geld uitsparen. 
",nl,2012,2020,, www.stebo.be/energie ,0.00956
479,Heers,Belgium,"“Met Belgerinkel naar de Winkel” is een jaarlijkse sensibilisatiecampagne in de maand mei die het fietsen van en naar de buurtwinkel wil promoten, i.s.m met de Vlaamse gemeenten. “Met Belgerinkel naar de winkel” is een campagne met veel facetten en grote partners (UNIZO, CM, Gezinsbond, Fietsersbond,...). Het project promoot de lokale handel, bevordert de gezondheid door een portie dagelijkse beweging en draagt bij tot een betere leef- en woonomgeving. Kort samengevat is de formule als volgt: fietsende klanten krijgen telkens zij met de fiets winkelen bij een deelnemende handelaar een kans om mee te dingen naar mooie prijzen in Vlaamse en lokale prijzenpot. Tot 2013 verzamelden zij deze kansen met een spaarkaart, sinds 2014 kan iedere rit afzonderlijk gevalideerd worden via een eigen systeem van Belgerinkelloten met unieke codes.",nl,2012,2020,3258.78, www.belgerinkel.be ,
480,Heers,Belgium,Jaarlijks worden een aantal bomen geplant  cfr. het advies van de bomenwerkgroep van de milieuraad. Ze komen zowel de biodiversiteit ten goede als het klimaat,nl,2012,2020,4306.5,,
481,Heers,Belgium,De provincie Limburg organiseert een samenaankoop voor de levering van aardgas en elektriciteit voor alle Limburgse gemeentebesturen. In het contract wordt voorzien dat er 100% groene stroom wordt geleverd. Door deel te nemen aan deze samenaankoop kunnen gemeentebesturen aan gunstigere voorwaarden voorzien in de energiebehoefte van hun gemeentebestuur. ,nl,2012,2020,,,
482,Herk-de-Stad,Belgium,"Verdelen van duurzame drinkflessen aan de personeelsleden van de gemeente, alsook aan de lagere schoolkinderen van Herk-de-Stad. 
Stimuleren van het drinken van kraantjeswater. Alle gemeentelijke gebouwen hebben een drinkwatersysteem waar er gebruik gemaakt wordt van kraantjeswater. ",nl,2014,2017,21626.96, http://www.drinkraantjeswater.be/ ,41.98
483,Herk-de-Stad,Belgium,"Collectieve renovatie is een pilootproject, geïnitieerd door de provincie Limburg. Belangstellende gemeenten hebben zich aangemeld en vormen een pilootwerkgroep, welke op regelmatige basis samenkomt om kennis en ervaringen uit te wisselen. Doel is om bestaande woningen in particulier eigendom binnen hun gemeente collectief te renoveren naar BEN niveau. Deze collectiviteit kan geografisch zijn (wijk/ aantal straten), of bijvoorbeeld morfologisch (open oproep). Zowel voor de wijkaanpak als de open oproep wordt via de provincie door de partners Stebo en Dubolimburg een aanbod voorzien. Gemeenten komen hiervoor pas in aanmerking als zij een startnota met planning, personeelsinzet en financiering hebben ingevuld. De gemeenten bepalen zelf welke aanpak zij kiezen (of een combinatie van beiden) en welke wijk of doelgroep.",nl,2015,2016,18164,,10.75
484,Herk-de-Stad,Belgium,Het plaatsen van twee oplaadpalen op twee openbare plaatsen in Herk-de-Stad. Dit om mensen aan te moedigen om te kiezen voor een elektrisch voertuig. ,nl,2013,2020,,,3.5
485,Hersonisos,Greece,"Door Card for Hotels was created so that hotel owners put their own energy saving message, in order to sensitize visitors.",en,2013,2013,393.6,,
486,Hersonisos,Greece,The Municipality is cooperating with the schools for the implementation of a scientific project called: Junior Energy Inspectors in Action.  ,en,2011,2020,,,
487,Hersonisos,Greece,"The Municipality of Hersonissos has been funded by the ""Green Fund"" for the procurement and installation of LED technology light bulbs.",en,2012,2013,335745.72,,298
488,Hersonisos,Greece,"Funding of 673.001 euros was approved for the Municipality of Hersonissos, by the Green Fund's latest call.  The proposal targeted the public street lighting sector in the Municipality and approximately  425 traditional bulbs will be replaced by Led energy efficient bulbs.  This project will lead up to 68.51% reduction in energy spending for street lamps that will be replaced.  This scheme will result to a 8,7%  reduction in carbon dioxide emissions produced in the Municipality by lighting.      ",en,2011,2020,673001, http://www.hersonisos.gr/press-release/press/25798.html ,2197
489,Heusden-Zolder,Belgium,"De gemeente verleende subsidies voor verschillende investeringen die te maken hebben met energiebesparing, uitgevoerd in de periode tussen 1 januari 2008 en 31 december 2013. Als overgangsmaatregel kon je in 2014 nog een dossier indienen voor investeringen die uitgevoerd werden in 2013.
Oorspronkelijk ging het om subsidies voor het plaatsen van condensatieketels op aardgas en stookolie, PV-installaties, zonneboilers, warmtepompen, ventilatiesystemen met warmterecuperatie en isolatie.
In 2011 besliste de gemeenteraad het subsidiebeleid bij te sturen en vooral toe te spitsen op ingrepen die te maken hebben met het beperken van energieverliezen (dak-, muur-, vloer- en kelderisolatie, vervanging oude ruiten door superisolerend glas).

In het totaal werden 4906 subsidieaanvragen behandeld. Daarbij werd een totaal bedrag van
€ 1.642.848,44 uitbetaald.
",nl,2008,2014,1642848.44,,
490,Heusden-Zolder,Belgium,"Elke Limburgse particuliere eigenaar kan tot 10.000 euro ontlenen voor verschillende energiebesparende maatregelen (het plaatsen van hoogrendementsglas en bijhorende raamprofielen, het vervangen van verwarmingsinstallaties door een energiezuinige verwarmingsketel of voor isolatie van dak, kelder en muren. Ook de installatie van een warmtepomp of zonneboiler is mogelijk).

De lening moet worden terugbetaald over vijf jaar, aan een interest van 2%. Voor financieel kwetsbare gezinnen bedraagt de interest 0%. 

Duwolim is de organisatie waar je in Limburg voor deze Vlaamse Energielening terecht kan. Je krijgt niet alleen een goedkope lening, maar ook deskundig advies. 
Duwolim verstrekte 153 leningen in Heusden-Zolder op een Limburgs totaal van bijna 2000. 
",nl,2008,2018,, www.duwolim.be ,
491,Heusden-Zolder,Belgium,"Het gemeentebestuur heeft het mooie ophaalmachinegebouw op het voormalige mijnterrein gerenoveerd tot een multifunctioneel pand met ruimte voor 3 “hoofdfuncties”, namelijk een passiefschool, een geklasseerd bezoekersgedeelte - het Atrium - en ruimtes voor commerciële en/of nijverheidsactiviteiten.

De eerste herbestemming van het ophaalmachinegebouw is de  huisvestiging van het Centrum voor Volwassenenonderwijs Heusden-Zolder (CVO).

Het schoolgedeelte maakt deel uit van een pilootproject waarbij 24 Vlaamse passiefscholen verspreid over alle provincies en onderwijsnetten zullen gebouwd worden. 

Het nieuwe gedeelte dat aan de parkingzijde of noordzijde van het gerenoveerde gebouw werd opgetrokken, is een volledige passiefbouw waarbij een maximaal gebruik van duurzame materialen en technieken wordt nagestreefd.",nl,2012,2014,20731686.48, http://www.deverdieping.be/ ,91.5
492,Hlobyne TC,Ukraine,"Проект предусматривает модернизацию системы уличного освещения: замену фонарей на светодиодные, обновление сетей, замену щитовых ящиков и внедрение автоматической системы управления яркостью светильников и установка аппаратуры регулирования включения выключения.",ru,2021,2024,461419,,
493,Hlobyne TC,Ukraine,С целью термомодернизации дошкольных учебных учреждений город начал сотрудничество с финансовой корпорацией НЕФКО. Запланировано провести термомодернизацию всех дошкольных учреждений. В отдельных учреждениях запланировано модернизировать систему отопления с переходом на твердотопливные котлы с использованием шелухи подсолнуха.,ru,2019,2024,1110968,,
494,Hlobyne TC,Ukraine,"Даний захід заплановано реалізувати з використанням можливостей Фонду енергоефективності із залученням ресурсів місцевого бюджету. Підтримка Фонду полягає у наданні грантів та запровадженні комплексних технічних рішень з енергоефективності будівель з врахуванням кращих європейських практик. В результаті їх реалізації співвласники таких будівель зможуть не лише та заощаджувати кошти на комунальних послугах, а й підвищити рівень комфорту і якості свого життя. Діяльність Фонду фінансується за рахунок коштів Держбюджету України, фінансової підтримки ЄС та уряду Німеччини.",uk,2019,2023,2526214,,
