"entity_id","name","entity_type","country","commitment","area","density","GDP","budget","population"
7216,"Caisse Paritaire De PréVoyance De L’Industrie Et De La Construction - Cppic","Investor","Switzerland","Climate Action 100+","","",NA,NA,""
7220,"De Pury Pictet Turrettini & Cie","Investor","Switzerland","Climate Action 100+","","",NA,NA,""
7221,"Fonds De PréVoyance De Ca Indosuez","Investor","Switzerland","Climate Action 100+","","",NA,NA,""
7225,"Zurich","Investor","Switzerland","Global Resilience Partnership","","",NA,NA,""
7230,"Banque Ouest Africaine De DéVeloppement - Boad","Investor","Togo","Cities Climate Finance Leadership Alliance (CCFLA)","","",NA,NA,""
7247,"Avon Pension Fund","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7250,"British Columbia Investment Management Corporation","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7251,"British Columbia Municipal Pension Board Of Trustees","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7253,"Ccla","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7254,"Ccla Investment Management","Investor","United Kingdom of Great Britain and Northern Ireland","Powering Past Coal Alliance","","",NA,NA,""
7271,"Grantham Mayo Van Otterloo & Co. Llc","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7277,"Lapff","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7280,"Local Pensions Partnership Investments Ltd","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7283,"Luxor Capita Group","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7291,"Northern Pool","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7299,"Pyrford International Ltd","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7302,"Royal London Asset Management","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7305,"Sarasin & Partners Llp","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7309,"Sisters Of St. Dominic Of Caldwell","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7311,"Strathclyde Pension Fund","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7313,"Tpt Retirement Solutions","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7325,"MAPFRE","Investor","Spain","Set an internal carbon price by 2021;;Reduce CO2e emissions from operations and upstream activities by 100% from 2017 to 2030;;Reduce CO2e emissions from operations and upstream activities by 100% from 2017 to 2036;;Reduce CO2e emissions from operations and upstream activities by 20% from 2013 to 2020;;Reduce specific CO2e emissions from operations and upstream activities by 100% from 2017 to 2021;;Reduce specific CO2e emissions from purchased utilities by 0.07% from 2013 to 2020;;Reduce specific CO2e emissions from purchased utilities by 100% from 2013 to 2020;;DivestInvest","","",NA,NA,""
7329,"Aberdeenstandard","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7331,"Bbc Pension Trust Ltd","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7332,"Bmo Global Asset Management","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7335,"Earth Capital","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7336,"Greater Manchester Pension Fund","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7337,"Insight Investment","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7338,"Kames Capital","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7339,"Lothian Pension Fund","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7342,"Newton Investment Management","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7343,"North East Scotland Pension Fund","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7344,"Pension Protection Fund","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7345,"Ruffer Llp","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7346,"Transport For London Pension Fund","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7347,"Walter Scott & Partners Limited","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7348,"West Midlands Pension Fund","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7349,"West Yorkshire Pension Fund","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7351,"Axa Xl","Investor","United States of America","Global Resilience Partnership","","",NA,NA,""
7355,"Alliancebernstein","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7358,"As You Sow","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7361,"Baldwin Brothers Inc","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7362,"Bank Of America Merrill Lynch","Investor","United States of America","Cities Climate Finance Leadership Alliance (CCFLA)","","",NA,NA,""
7365,"Breckinridge Capital Advisors","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7368,"Christian Brothers Investment Services","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7369,"Christopher Reynolds Foundation","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7374,"Clearbridge Investments","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7377,"Comgest (France)Committee On Mission Responsibility Through Investment Of The Presbyterian Church U.S.A","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7378,"Connecticut Retirement Plans & Trusts","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7379,"Core Capital Management","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7382,"Ctw Investment Group","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7384,"Dana Investment Advisors","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7385,"Domini Impact Investments Llc","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7390,"Essex Investment Management","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7401,"Greentech Capital Advisors","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7404,"Illinois State Treasurer’S Office","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7412,"Jcir","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7413,"Jlens","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7417,"Los Angeles County Employees Retirement Association","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7418,"Maryland State Retirement And Pension System","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7420,"Mercy Investment Services","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7422,"Merseyside Pension Fund","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7423,"Miller/Howard Investments","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7426,"Neuberger Berman","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7427,"New Alternatives Fund","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7428,"New York City Pension Funds","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7432,"Oregon State Treasurer","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7435,"Pimco","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7436,"Pacific View Asset Management","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7437,"Praxis Mutual Funds And Everence Financial","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7438,"Progressive Investment Management","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7443,"Reynders Mcveigh Capital Management","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7444,"Richmond Global Compass","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7445,"Rockefeller Capital Management","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7447,"Seiu Master Trust","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7448,"San Francisco Employees’ Retirement System","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7450,"Seattle City Employees’ Retirement System","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7451,"Seventh Generation Interfaith Inc","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7459,"Terra Alpha Investments","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7462,"The International Finance Corporation - Ifc","Investor","United States of America","Global Alliance for Buildings and Construction (GlobalABC)","","",NA,NA,""
7463,"The Mcknight Foundation","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7471,"Unjspf","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7476,"Vancity Investment Management Ltd","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7477,"Veris Wealth Partners","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7478,"Vermont Pension Investment Committee","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7479,"Vermont State Treasurer’S Office","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7481,"Wavecrest Wealth Management","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7482,"Wespath Investment Management","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7489,"Agf Investments Inc","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7491,"Amherst College","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7496,"Bailard Inc","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7497,"Boston Trust/Walden Asset Management","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7500,"Calstrs","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7503,"East Bay Municipal Utility District Employees Retirement System","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7504,"Employees’ Retirement System Of The State Of Hawaii","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7507,"Everhope Capital","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7508,"Green Century","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7513,"Inter-American Development Bank","Investor","United States of America","InsuResilience Global Partnership Vision 2025;;Resilience and Adaptation Call for Action;;Leadership for Urban Climate Investment (LUCI);;Global Geothermal Alliance (GGA)","","",NA,NA,""
7514,"Inter-American Development Bank - Idb","Investor","United States of America","Resilience and Adaptation Call for Action;;Cities Climate Finance Leadership Alliance (CCFLA);;Leadership for Urban Climate Investment (LUCI)","","",NA,NA,""
7521,"MIRAE ASSET DAEWOO CO., LTD","Investor","Republic of Korea","Set an internal carbon price by 2021","","",NA,NA,""
7524,"Skoll Foundation","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7531,"United Church Funds","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7538,"Washington State Investment Board","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7543,"Banco De Desarrollo De AméRica Latina - Caf","Investor","Venezuela (Bolivarian Republic of)","Cities Climate Finance Leadership Alliance (CCFLA)","","",NA,NA,""
7545,"Makalani Management Company Limited","Investor","Zambia","Climate Action 100+","","",NA,NA,""
7547,"Swell Asset Management","Investor","Australia","Climate Action 100+","","",NA,NA,""
7549,"Nei Investments","Investor","Canada","Climate Action 100+","","",NA,NA,""
7551,"Avaron Asset Management","Investor","Estonia","Climate Action 100+","","",NA,NA,""
7553,"Avenir Capital","Investor","France","Climate Action 100+","","",NA,NA,""
7554,"Man Group","Investor","Germany","Climate Action 100+","","",NA,NA,""
7559,"Nikko Asset Management","Investor","Japan","Climate Action 100+","","",NA,NA,""
7561,"Aegon Asset Management","Investor","Netherlands","Climate Action 100+","","",NA,NA,""
7563,"Gam Investments","Investor","Switzerland","Climate Action 100+","","",NA,NA,""
7564,"Pictet Asset Management","Investor","Switzerland","Climate Action 100+","","",NA,NA,""
7565,"M&G Investments","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Action 100+","","",NA,NA,""
7566,"Stance Capital","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7567,"Water Asset Management","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7568,"Zevin Asset Management","Investor","United States of America","Climate Action 100+","","",NA,NA,""
7570,"AMP Capital Wholesale Office Fund","Investor","Australia","EP100","","",NA,NA,""
7614,"Allianz SE","Investor","Germany","Internal carbon price in use;;Reduce CO2e emissions intensity of operations and upstream activities by 30% from 2010 to 2020;;Climate Action 100+;;InsuResilience Global Partnership Vision 2025;;Portfolio Decarbonization Coalition;;Climate Ambition Alliance: Net Zero 2050;;DivestInvest;;Net Zero Asset Owner Alliance;;RE100","","",NA,NA,""
