"entity_id","name","entity_type","country","area","area_unit","area_year","density","density_unit","density_year","population","population_year","employee_range","employees_year","revenue_year","revenue_currency","business_activity","climate_action_timeframe","themes","commitment_type","commit_text","cooperative_description","climate_action_type","cross_cutting_themes","sdgs","dataprovider_link","dataprovider_name"
5119,"Local Government Super","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Cooperative initiative participation",NA,"Cooperative actions","Portfolio Decarbonization Coalition","Commit to concrete and quantifiable carbon-footprinting as well as portfolio decarbonization targets","Cross-cutting",NA,"",NA,NA
5119,"Local Government Super","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Energy;;Industry","Cooperative actions","EP100","Commit to smart energy use","Energy Efficiency","Mitigation","",NA,NA
5119,"Local Government Super","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5120,"M & N West Pension Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5124,"Make It So Superannuation Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5125,"Malbird Super Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5126,"Maree Kordonsky Super","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5127,"Margaret Jennings Super Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5130,"Mccrea Family Super Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5134,"Mckinnon Super Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5135,"Medibank","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5137,"Millamac Super Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5138,"Moomintroll Super Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5141,"Mundi Farm Super Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5142,"Nardoo Super Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5145,"Neranie Super Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5146,"Nevada Super Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5147,"Oros Superannuation Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5149,"Pegranka Superannuation Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5150,"Perpetual Ocean Super Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5151,"Plato Investment Management Limited","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation","Industry","Cooperative actions","Climate Action 100+","Ensure the world’s largest corporate greenhouse gas emitters take necessary action on climate change","Cross-cutting",NA,"",NA,NA
5151,"Plato Investment Management Limited","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","Montreal Carbon Pledge","Measure and publicly disclose the carbon footprint of their investment portfolios on an annual basis","Cross-cutting",NA,"",NA,NA
5158,"Ros Super Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5160,"Ross Knowles Super Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5162,"Rusbourne Private Superannuation Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5163,"Sarah Stegley Super Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5164,"Sarieka Superannuation Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5165,"Scousemouse Super Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5167,"Shevek Superannuation Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5169,"Silvergum Grove Super Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5171,"Solaris Investment Management","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation","Industry","Cooperative actions","Climate Action 100+","Ensure the world’s largest corporate greenhouse gas emitters take necessary action on climate change","Cross-cutting",NA,"",NA,NA
5171,"Solaris Investment Management","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","Montreal Carbon Pledge","Measure and publicly disclose the carbon footprint of their investment portfolios on an annual basis","Cross-cutting",NA,"",NA,NA
5175,"Sujay Superannuation Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
5176,"Sunshine Superannuation Fund","Investor","Australia","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation",NA,"Cooperative actions","DivestInvest","Ensure a minimum of 5% of invesment portfolios are made up of renewables and clean technology through divesting and moving assets into clean energy investments","Investment",NA,"",NA,NA
